New PAW TMT results file!																												
"Program ""PAW_protein_grouper.py"" run on Fri Feb  8 15:55:01 2019"																		Media_2.1		Exo_2.1		Exo_2.2	Media_2.2	Exo_3.1		Exo_3.2	Media_3.2	
678	1	sp|P14131|RS16_MOUSE	 	 	 	 	52.1	146	16445	40S ribosomal protein S16 OS=Mus musculus OX=10090 GN=Rps16 PE=1 SV=4	29	29	1	29	29	29	29	"694,726"	"33,032"	"366,426"	"8,461"	"240,942"	"800,192"	"314,908"	"36,875"	"369,734"	"515,496"	"3,407"
845	1	sp|P27046|MA2A1_MOUSE	 	 	"sp|P27046|MA2A1_MOUSE, sp|Q8BRK9|MA2A2_MOUSE"	 	24	1150	131630	Alpha-mannosidase 2 OS=Mus musculus OX=10090 GN=Man2a1 PE=1 SV=2	29	28	0.966	29	28	28.903	28	"98,979"	"13,292"	"81,700"	150	"74,360"	"140,492"	"95,271"	"3,465"	"115,267"	"100,901"	479
846	1	sp|P27048|RSMB_MOUSE (+1)	sp|P27048|RSMB_MOUSE&sp|P63163|RSMN_MOUSE	 	 	 	25.5	231	23656	Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus OX=10090 GN=Snrpb PE=1 SV=1	29	29	1	29	29	29	29	"490,983"	"23,238"	"311,849"	"7,143"	"245,899"	"652,890"	"297,188"	"38,088"	"337,113"	"420,332"	"6,049"
850	1	sp|P27612|PLAP_MOUSE	 	 	 	 	36.8	794	87220	Phospholipase A-2-activating protein OS=Mus musculus OX=10090 GN=Plaa PE=1 SV=4	29	29	1	29	29	29	29	"193,201"	"1,727"	"118,129"	756	"103,831"	"276,743"	"128,906"	"10,608"	"160,950"	"190,929"	"1,999"
856	1	sp|P27870|VAV_MOUSE	 	 	"sp|P27870|VAV_MOUSE, sp|Q9R0C8|VAV3_MOUSE"	 	24.9	845	98136	Proto-oncogene vav OS=Mus musculus OX=10090 GN=Vav1 PE=1 SV=1	29	27	0.931	29	27	28.688	27	"223,073"	"6,120"	"261,775"	901	"221,905"	"285,420"	"317,679"	"15,876"	"364,082"	"232,380"	"7,794"
1045	1	sp|P47856|GFPT1_MOUSE	 	 	 	 	42.5	697	78538	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Mus musculus OX=10090 GN=Gfpt1 PE=1 SV=3	29	29	1	29	29	29	29	"130,197"	"12,133"	"109,188"	"1,014"	"91,893"	"153,006"	"121,745"	"3,382"	"134,159"	"126,611"	903
1105	1	sp|P50544|ACADV_MOUSE	 	 	 	 	39.5	656	70875	"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadvl PE=1 SV=3"	29	29	1	29	29	29	29	"264,322"	"3,951"	"246,771"	"3,464"	"195,360"	"365,686"	"246,871"	"17,019"	"277,516"	"235,303"	"4,927"
1108	1	sp|P51125|ICAL_MOUSE	 	 	 	 	30.6	788	84921	Calpastatin OS=Mus musculus OX=10090 GN=Cast PE=1 SV=2	29	29	1	29	29	29	29	"27,802"	542	"43,188"	150	"32,345"	"29,027"	"54,363"	150	"62,516"	"41,397"	150
1116	1	sp|P51660|DHB4_MOUSE	 	 	 	 	34.7	735	79481	Peroxisomal multifunctional enzyme type 2 OS=Mus musculus OX=10090 GN=Hsd17b4 PE=1 SV=3	29	29	1	29	29	29	29	"156,755"	"6,411"	"110,859"	964	"103,113"	"202,378"	"112,584"	"6,403"	"125,729"	"170,634"	722
1171	1	sp|P54822|PUR8_MOUSE	 	 	 	 	38.4	484	54866	Adenylosuccinate lyase OS=Mus musculus OX=10090 GN=Adsl PE=1 SV=2	29	29	1	29	29	29	29	"211,074"	"2,369"	"118,103"	"1,031"	"87,782"	"259,534"	"112,781"	"12,958"	"132,043"	"170,502"	"1,728"
1172	1	sp|P54823|DDX6_MOUSE	 	 	 	 	44.1	483	54191	Probable ATP-dependent RNA helicase DDX6 OS=Mus musculus OX=10090 GN=Ddx6 PE=1 SV=1	29	29	1	29	29	29	29	"231,123"	"63,191"	"149,946"	"2,880"	"118,640"	"297,045"	"133,943"	"13,557"	"155,363"	"211,036"	694
1265	1	sp|P61028|RAB8B_MOUSE	 	 	"sp|O35963|RB33B_MOUSE, sp|P35276|RAB3D_MOUSE, sp|P35279|RAB6A_MOUSE, sp|P35283|RAB12_MOUSE, sp|P55258|RAB8A_MOUSE, sp|P56371|RAB4A_MOUSE, sp|P61027|RAB10_MOUSE, sp|P61028|RAB8B_MOUSE, sp|P62821|RAB1A_MOUSE, sp|Q6PHN9|RAB35_MOUSE, sp|Q8CG50|RAB43_MOUSE, sp|Q91V41|RAB14_MOUSE, sp|Q91ZR1|RAB4B_MOUSE, sp|Q9D1G1|RAB1B_MOUSE, sp|Q9DD03|RAB13_MOUSE"	 	46.4	207	23603	Ras-related protein Rab-8B OS=Mus musculus OX=10090 GN=Rab8b PE=1 SV=1	29	7	0.241	29	7	12.175	7	"40,150"	"3,452"	"39,201"	150	"34,517"	"54,145"	"52,787"	"2,378"	"59,028"	"49,521"	150
1305	1	sp|P62141|PP1B_MOUSE	 	 	"sp|P62137|PP1A_MOUSE, sp|P62141|PP1B_MOUSE, sp|P63087|PP1G_MOUSE"	 	41.6	327	37186	Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1cb PE=1 SV=3	29	9	0.31	29	9	21.262	9	"54,778"	"5,182"	"48,593"	549	"46,750"	"83,455"	"57,934"	"2,811"	"76,368"	"50,980"	832
1357	1	sp|P62874|GBB1_MOUSE	 	 	"sp|P29387|GBB4_MOUSE, sp|P62874|GBB1_MOUSE, sp|P62880|GBB2_MOUSE"	 	45.9	340	37377	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Mus musculus OX=10090 GN=Gnb1 PE=1 SV=3	29	17	0.586	29	17	23.219	17	"125,275"	"3,324"	"118,948"	433	"107,092"	"157,235"	"145,282"	"6,646"	"185,139"	"125,738"	"3,972"
1364	1	sp|P62911|RL32_MOUSE	 	 	 	 	46.7	135	15860	60S ribosomal protein L32 OS=Mus musculus OX=10090 GN=Rpl32 PE=1 SV=2	29	29	1	29	29	29	29	"1,163,403"	"31,289"	"629,679"	"14,208"	"491,767"	"1,461,457"	"548,331"	"75,890"	"649,360"	"930,779"	"9,460"
1396	1	sp|P63323|RS12_MOUSE	 	 	 	 	47	132	14525	40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=2	29	29	1	29	29	29	29	"1,332,251"	"21,670"	"620,247"	"22,625"	"446,696"	"1,742,051"	"576,136"	"92,324"	"656,155"	"1,045,196"	"3,559"
1542	1	sp|P97496|SMRC1_MOUSE	 	 	"sp|P97496|SMRC1_MOUSE, sp|Q6PDG5|SMRC2_MOUSE"	 	23.6	1104	122889	SWI/SNF complex subunit SMARCC1 OS=Mus musculus OX=10090 GN=Smarcc1 PE=1 SV=2	29	15	0.517	29	15	23.077	15	"125,160"	"5,823"	"92,789"	150	"72,094"	"168,702"	"70,607"	"7,376"	"83,565"	"105,234"	150
1895	1	sp|Q4VA53|PDS5B_MOUSE	 	 	"sp|Q4VA53|PDS5B_MOUSE, sp|Q61733|RT31_MOUSE, sp|Q6A026|PDS5A_MOUSE"	 	17.2	1446	164417	Sister chromatid cohesion protein PDS5 homolog B OS=Mus musculus OX=10090 GN=Pds5b PE=1 SV=1	29	24	0.828	29	24	27	24	"212,482"	"11,008"	"150,728"	"1,048"	"126,770"	"301,795"	"160,973"	"10,424"	"185,443"	"191,605"	"1,849"
1969	1	sp|Q5SW19|CLU_MOUSE	 	 	 	 	21.9	1315	148067	Clustered mitochondria protein homolog OS=Mus musculus OX=10090 GN=Cluh PE=1 SV=2	29	29	1	29	29	29	29	"195,874"	"11,911"	"81,261"	"1,016"	"64,098"	"264,033"	"68,372"	"9,777"	"74,032"	"129,762"	150
2058	1	sp|Q61081|CDC37_MOUSE	 	 	 	 	28	379	44593	Hsp90 co-chaperone Cdc37 OS=Mus musculus OX=10090 GN=Cdc37 PE=1 SV=1	29	29	1	29	29	29	29	"445,842"	529	"305,241"	"4,856"	"225,788"	"589,610"	"254,480"	"30,920"	"296,185"	"379,471"	"6,102"
2373	1	sp|Q6P5B0|RRP12_MOUSE	 	 	 	 	16.8	1295	143129	RRP12-like protein OS=Mus musculus OX=10090 GN=Rrp12 PE=1 SV=1	29	29	1	29	29	29	29	"136,393"	"5,968"	"72,102"	"1,728"	"52,339"	"199,156"	"63,142"	"9,212"	"78,856"	"112,314"	994
2464	1	sp|Q6WVG3|KCD12_MOUSE	 	 	"sp|Q5DTY9|KCD16_MOUSE, sp|Q6WVG3|KCD12_MOUSE, tr|Q8C7J6|Q8C7J6_MOUSE"	 	45	327	35892	BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1	29	25	0.862	29	25	29	25	"123,462"	"10,851"	"134,399"	150	"131,953"	"150,527"	"192,277"	"6,099"	"191,454"	"147,291"	"1,635"
2487	1	sp|Q6ZQ88|KDM1A_MOUSE	 	 	 	 	29.9	853	92849	Lysine-specific histone demethylase 1A OS=Mus musculus OX=10090 GN=Kdm1a PE=1 SV=2	29	29	1	29	29	29	29	"198,862"	"2,885"	"131,355"	619	"101,526"	"251,518"	"129,231"	"11,529"	"161,127"	"178,376"	"1,443"
3204	1	sp|Q8CHY6|P66A_MOUSE	 	 	 	 	41.3	629	67333	Transcriptional repressor p66 alpha OS=Mus musculus OX=10090 GN=Gatad2a PE=1 SV=2	29	29	1	29	29	29	29	"48,865"	"1,770"	"34,042"	150	"31,722"	"56,799"	"35,209"	838	"44,789"	"41,609"	480
3373	1	sp|Q8QZT1|THIL_MOUSE	 	 	 	 	38.9	424	44816	"Acetyl-CoA acetyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Acat1 PE=1 SV=1"	29	29	1	29	29	29	29	"478,045"	"9,487"	"338,498"	"6,206"	"292,739"	"548,487"	"336,644"	"27,580"	"382,656"	"443,968"	"4,688"
3945	1	sp|Q99KE1|MAOM_MOUSE	 	 	 	 	38.7	589	65798	"NAD-dependent malic enzyme, mitochondrial OS=Mus musculus OX=10090 GN=Me2 PE=1 SV=1"	29	29	1	29	29	29	29	"559,423"	"36,059"	"395,153"	"6,502"	"334,945"	"678,732"	"403,396"	"38,799"	"437,200"	"511,974"	"5,187"
3951	1	sp|Q99KJ8|DCTN2_MOUSE	 	 	 	 	44	402	44116	Dynactin subunit 2 OS=Mus musculus OX=10090 GN=Dctn2 PE=1 SV=3	29	29	1	29	29	29	29	"246,196"	"18,922"	"206,105"	"4,103"	"171,862"	"344,125"	"249,275"	"15,373"	"300,823"	"287,804"	484
4322	1	sp|Q9CZM2|RL15_MOUSE	 	 	 	 	32.8	204	24146	60S ribosomal protein L15 OS=Mus musculus OX=10090 GN=Rpl15 PE=1 SV=4	29	29	1	29	29	29	29	"842,292"	"93,092"	"423,143"	"12,169"	"326,869"	"1,022,372"	"385,750"	"42,352"	"481,348"	"659,794"	605
4359	1	sp|Q9D0K2|SCOT1_MOUSE	 	 	 	 	34	520	55988	"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Oxct1 PE=1 SV=1"	29	29	1	29	29	29	29	"441,882"	"8,897"	"284,729"	"2,732"	"218,598"	"483,370"	"223,372"	"21,891"	"264,706"	"369,604"	"3,419"
4427	1	sp|Q9D2R0|AACS_MOUSE	 	 	 	 	26.6	672	75199	Acetoacetyl-CoA synthetase OS=Mus musculus OX=10090 GN=Aacs PE=1 SV=1	29	29	1	29	29	29	29	"335,117"	"71,281"	"146,937"	"4,907"	"124,649"	"442,548"	"147,517"	"16,811"	"160,463"	"366,564"	150
4899	1	sp|Q9JMH6|TRXR1_MOUSE	 	 	"sp|Q9JLT4|TRXR2_MOUSE, sp|Q9JMH6|TRXR1_MOUSE"	 	34.6	613	67083	"Thioredoxin reductase 1, cytoplasmic OS=Mus musculus OX=10090 GN=Txnrd1 PE=1 SV=3"	29	26	0.897	29	26	28.786	26	"220,077"	"7,684"	"308,637"	"1,935"	"287,643"	"315,949"	"384,611"	"16,476"	"480,562"	"210,485"	"9,906"
4904	1	sp|Q9QUJ7|ACSL4_MOUSE	 	 	"sp|Q9CZW4|ACSL3_MOUSE, sp|Q9QUJ7|ACSL4_MOUSE"	 	40.2	711	79076	Long-chain-fatty-acid--CoA ligase 4 OS=Mus musculus OX=10090 GN=Acsl4 PE=1 SV=2	29	28	0.966	29	28	28.848	28	"224,343"	"4,156"	"184,015"	"1,298"	"132,654"	"281,381"	"155,298"	"11,263"	"166,408"	"253,387"	651
4960	1	sp|Q9QYI3|DNJC7_MOUSE	 	 	 	 	37.7	494	56475	DnaJ homolog subfamily C member 7 OS=Mus musculus OX=10090 GN=Dnajc7 PE=1 SV=2	29	29	1	29	29	29	29	"302,665"	"6,784"	"170,716"	"2,639"	"133,828"	"413,606"	"160,638"	"19,745"	"193,068"	"261,219"	"2,234"
5091	1	sp|Q9WUA2|SYFB_MOUSE	 	 	 	 	38.9	589	65696	Phenylalanine--tRNA ligase beta subunit OS=Mus musculus OX=10090 GN=Farsb PE=1 SV=2	29	29	1	29	29	29	29	"674,435"	"31,214"	"322,070"	"7,060"	"249,231"	"850,731"	"355,835"	"37,709"	"373,809"	"598,563"	"1,526"
5154	1	sp|Q9Z0H4|CELF2_MOUSE	 	 	"sp|P28659|CELF1_MOUSE, sp|Q9Z0H4|CELF2_MOUSE"	 	20.7	508	54270	CUGBP Elav-like family member 2 OS=Mus musculus OX=10090 GN=Celf2 PE=1 SV=1	29	27	0.931	29	27	28.317	27	"213,070"	"13,065"	"127,181"	"2,113"	"119,489"	"270,420"	"146,150"	"10,763"	"167,062"	"204,776"	150
5215	1	sp|Q9Z1Z0|USO1_MOUSE	 	 	 	 	23.5	959	106982	General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	29	29	1	29	29	29	29	"172,245"	"11,356"	"141,203"	150	"112,211"	"206,301"	"159,209"	"8,515"	"173,703"	"182,143"	"1,501"
76	1	sp|A2AF47|DOC11_MOUSE	 	 	"sp|A2AF47|DOC11_MOUSE, sp|Q8BZN6|DOC10_MOUSE"	 	13.6	2073	237769	Dedicator of cytokinesis protein 11 OS=Mus musculus OX=10090 GN=Dock11 PE=1 SV=1	28	26	0.929	28	26	26.881	26	"145,497"	"4,192"	"132,222"	150	"105,393"	"170,085"	"130,473"	"3,314"	"158,475"	"134,908"	"1,390"
101	1	sp|A2BH40|ARI1A_MOUSE	 	 	"sp|A2BH40|ARI1A_MOUSE, sp|E9Q4N7|ARI1B_MOUSE, sp|P10107|ANXA1_MOUSE"	 	10.8	2283	242089	AT-rich interactive domain-containing protein 1A OS=Mus musculus OX=10090 GN=Arid1a PE=1 SV=1	28	20	0.714	28	20	21.619	20	"168,764"	"3,603"	"128,742"	"1,660"	"103,098"	"209,697"	"117,891"	"12,977"	"143,555"	"141,067"	"2,394"
191	1	sp|G5E829|AT2B1_MOUSE	 	 	"sp|G5E829|AT2B1_MOUSE, sp|Q6Q477|AT2B4_MOUSE"	 	23.4	1220	134745	Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1	28	21	0.75	28	21	26.444	21	"85,332"	"2,694"	"81,622"	453	"63,656"	"103,844"	"98,323"	"5,618"	"129,847"	"103,831"	150
220	1	sp|O08749|DLDH_MOUSE	 	 	 	 	40.7	509	54272	"Dihydrolipoyl dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Dld PE=1 SV=2"	28	28	1	28	28	28	28	"583,270"	"24,348"	"371,823"	"7,619"	"274,188"	"729,469"	"298,072"	"44,772"	"337,631"	"531,401"	"1,144"
247	1	sp|O09061|PSB1_MOUSE	 	 	 	 	52.5	240	26372	Proteasome subunit beta type-1 OS=Mus musculus OX=10090 GN=Psmb1 PE=1 SV=1	28	28	1	28	28	28	28	"416,836"	"47,173"	"249,938"	"6,701"	"200,269"	"477,040"	"300,885"	"31,312"	"337,719"	"349,999"	"1,562"
336	1	sp|O54734|OST48_MOUSE	 	 	 	 	29.9	441	49027	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Mus musculus OX=10090 GN=Ddost PE=1 SV=2	28	28	1	28	28	28	28	"538,288"	"25,940"	"440,549"	"6,979"	"368,164"	"680,359"	"454,282"	"32,733"	"498,992"	"472,637"	"9,359"
492	1	sp|O88990|ACTN3_MOUSE	 	 	"sp|O88990|ACTN3_MOUSE, sp|P57780|ACTN4_MOUSE, sp|Q7TPR4|ACTN1_MOUSE, sp|Q9JI91|ACTN2_MOUSE"	 	22.1	900	103042	Alpha-actinin-3 OS=Mus musculus OX=10090 GN=Actn3 PE=2 SV=1	28	11	0.393	28	11	12.29	11	"15,746"	821	"16,953"	150	"16,319"	"25,889"	"85,136"	"1,577"	"83,836"	"21,909"	775
509	1	sp|P00493|HPRT_MOUSE	 	 	 	 	48.2	218	24570	Hypoxanthine-guanine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Hprt1 PE=1 SV=3	28	28	1	28	28	28	28	"1,067,415"	"40,950"	"621,717"	"16,474"	"540,757"	"1,236,733"	"711,829"	"67,728"	"776,226"	"829,724"	"9,922"
629	1	sp|P10852|4F2_MOUSE	 	 	 	 	34.6	526	58336	4F2 cell-surface antigen heavy chain OS=Mus musculus OX=10090 GN=Slc3a2 PE=1 SV=1	28	28	1	28	28	28	28	"708,019"	"43,457"	"614,557"	"9,593"	"482,749"	"840,360"	"493,939"	"35,318"	"576,605"	"642,593"	"4,748"
703	1	sp|P15533|TR30A_MOUSE	 	 	 	 	45.2	496	57329	Tripartite motif-containing protein 30A OS=Mus musculus OX=10090 GN=Trim30a PE=1 SV=2	28	28	1	28	28	28	28	"183,811"	"5,032"	"183,162"	430	"145,786"	"230,560"	"212,582"	"8,508"	"255,293"	"183,198"	"2,162"
765	1	sp|P20065|TYB4_MOUSE	 	 	"sp|P20065|TYB4_MOUSE, sp|Q6ZWY8|TYB10_MOUSE"	 	50	50	5679	Thymosin beta-4 OS=Mus musculus OX=10090 GN=Tmsb4x PE=1 SV=1	28	20	0.714	28	20	26.957	20	"182,663"	150	"206,033"	150	"163,151"	"229,695"	"360,589"	"12,358"	"427,206"	"193,116"	"10,591"
804	1	sp|P24270|CATA_MOUSE	 	 	 	 	46.7	527	59795	Catalase OS=Mus musculus OX=10090 GN=Cat PE=1 SV=4	28	28	1	28	28	28	28	"656,468"	"52,533"	"451,981"	"7,601"	"411,470"	"744,243"	"390,115"	"43,744"	"421,849"	"567,049"	"4,222"
807	1	sp|P24452|CAPG_MOUSE	 	 	 	 	22.7	352	39240	Macrophage-capping protein OS=Mus musculus OX=10090 GN=Capg PE=1 SV=2	28	28	1	28	28	28	28	"233,981"	"23,906"	"338,534"	481	"279,498"	"276,322"	"479,172"	"17,879"	"577,718"	"382,049"	"8,285"
1219	1	sp|P58281|OPA1_MOUSE	 	 	 	 	24.2	960	111338	"Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus OX=10090 GN=Opa1 PE=1 SV=1"	28	28	1	28	28	28	28	"188,601"	"2,269"	"128,897"	150	"108,983"	"245,084"	"124,319"	"7,405"	"153,284"	"175,454"	408
1256	1	sp|P60766|CDC42_MOUSE	 	 	"sp|P60766|CDC42_MOUSE, sp|P63001|RAC1_MOUSE, sp|P84096|RHOG_MOUSE, sp|Q05144|RAC2_MOUSE"	 	39.3	191	21258	Cell division control protein 42 homolog OS=Mus musculus OX=10090 GN=Cdc42 PE=1 SV=2	28	24	0.857	28	24	25.067	24	"457,423"	"9,536"	"388,170"	"1,416"	"330,539"	"546,818"	"503,789"	"25,126"	"551,223"	"463,677"	"6,266"
1283	1	sp|P61514|RL37A_MOUSE	 	 	 	 	58.7	92	10275	60S ribosomal protein L37a OS=Mus musculus OX=10090 GN=Rpl37a PE=1 SV=2	28	28	1	28	28	28	28	"721,733"	"7,331"	"303,047"	"14,712"	"211,198"	"834,351"	"230,988"	"31,891"	"298,131"	"494,216"	749
1361	1	sp|P62897|CYC_MOUSE	 	 	 	 	65.7	105	11605	"Cytochrome c, somatic OS=Mus musculus OX=10090 GN=Cycs PE=1 SV=2"	28	28	1	28	28	28	28	"964,684"	"12,461"	"623,381"	"10,315"	"515,167"	"1,236,608"	"762,315"	"70,865"	"750,431"	"686,846"	"12,313"
1632	1	sp|Q07113|MPRI_MOUSE	 	 	 	 	13	2483	273813	Cation-independent mannose-6-phosphate receptor OS=Mus musculus OX=10090 GN=Igf2r PE=1 SV=1	28	28	1	28	28	28	28	"78,639"	"6,585"	"125,234"	150	"107,219"	"91,938"	"169,048"	"1,163"	"201,057"	"76,961"	943
1639	1	sp|Q08093|CNN2_MOUSE	 	 	"sp|Q08093|CNN2_MOUSE, sp|Q9DAW9|CNN3_MOUSE"	 	54.1	305	33155	Calponin-2 OS=Mus musculus OX=10090 GN=Cnn2 PE=1 SV=1	28	24	0.857	28	24	27.556	24	"343,338"	"2,121"	"306,701"	827	"294,977"	"382,427"	"341,009"	"16,005"	"377,454"	"282,719"	"2,137"
2022	1	sp|Q60790|RASA3_MOUSE	 	 	 	 	37.9	834	95986	Ras GTPase-activating protein 3 OS=Mus musculus OX=10090 GN=Rasa3 PE=1 SV=2	28	28	1	28	28	28	28	"281,024"	"33,374"	"173,285"	"1,457"	"160,554"	"338,482"	"253,582"	"16,385"	"268,676"	"256,482"	"1,878"
2041	1	sp|Q60953|PML_MOUSE	 	 	 	 	31.2	885	98241	Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=3	28	28	1	28	28	28	28	"178,155"	"9,687"	"156,185"	"1,556"	"133,631"	"210,782"	"178,509"	"9,446"	"195,936"	"151,255"	802
2318	1	sp|Q6DFW4|NOP58_MOUSE	 	 	 	 	30.8	536	60342	Nucleolar protein 58 OS=Mus musculus OX=10090 GN=Nop58 PE=1 SV=1	28	28	1	28	28	28	28	"533,604"	"14,406"	"275,397"	"4,927"	"218,616"	"643,973"	"230,875"	"31,116"	"267,361"	"390,448"	"1,693"
2334	1	sp|Q6NS46|RRP5_MOUSE	 	 	 	 	17	1862	207776	Protein RRP5 homolog OS=Mus musculus OX=10090 GN=Pdcd11 PE=1 SV=2	28	28	1	28	28	28	28	"210,937"	"9,596"	"112,433"	"1,810"	"89,910"	"280,769"	"113,907"	"13,143"	"134,564"	"183,380"	"1,967"
2887	1	sp|Q8BP67|RL24_MOUSE	 	 	 	 	37.6	157	17779	60S ribosomal protein L24 OS=Mus musculus OX=10090 GN=Rpl24 PE=1 SV=2	28	28	1	28	28	28	28	"947,702"	"7,863"	"537,760"	"15,754"	"393,176"	"1,105,018"	"447,915"	"52,583"	"511,085"	"713,117"	695
3168	1	sp|Q8CFI7|RPB2_MOUSE	 	 	 	 	22.1	1174	133909	DNA-directed RNA polymerase II subunit RPB2 OS=Mus musculus OX=10090 GN=Polr2b PE=1 SV=2	28	28	1	28	28	28	28	"122,418"	"3,647"	"75,650"	"1,708"	"71,033"	"164,673"	"69,890"	"2,940"	"88,757"	"100,328"	150
3217	1	sp|Q8CI94|PYGB_MOUSE	 	 	"sp|Q8CI94|PYGB_MOUSE, sp|Q9ET01|PYGL_MOUSE, sp|Q9WUB3|PYGM_MOUSE"	 	27	843	96729	"Glycogen phosphorylase, brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3"	28	17	0.607	28	17	20.264	17	"188,928"	"12,753"	"114,323"	896	"89,541"	"223,533"	"161,280"	"7,175"	"139,508"	"191,323"	630
3384	1	sp|Q8R016|BLMH_MOUSE	 	 	 	 	42.4	455	52511	Bleomycin hydrolase OS=Mus musculus OX=10090 GN=Blmh PE=1 SV=1	28	28	1	28	28	28	28	"395,300"	"20,713"	"258,453"	"3,622"	"200,387"	"490,607"	"247,692"	"26,980"	"293,789"	"335,057"	"2,825"
3638	1	sp|Q91V41|RAB14_MOUSE	 	 	"sp|O35963|RB33B_MOUSE, sp|P35276|RAB3D_MOUSE, sp|P35279|RAB6A_MOUSE, sp|P35283|RAB12_MOUSE, sp|P55258|RAB8A_MOUSE, sp|P56371|RAB4A_MOUSE, sp|P61027|RAB10_MOUSE, sp|P61028|RAB8B_MOUSE, sp|P62821|RAB1A_MOUSE, sp|Q6PHN9|RAB35_MOUSE, sp|Q8CG50|RAB43_MOUSE, sp|Q91V41|RAB14_MOUSE, sp|Q91ZR1|RAB4B_MOUSE, sp|Q9D1G1|RAB1B_MOUSE"	 	73	215	23897	Ras-related protein Rab-14 OS=Mus musculus OX=10090 GN=Rab14 PE=1 SV=3	28	22	0.786	28	22	23.138	22	"292,889"	"31,390"	"240,445"	"5,726"	"196,385"	"364,293"	"278,353"	"18,091"	"330,592"	"290,112"	"4,823"
4279	1	sp|Q9CY58|PAIRB_MOUSE	 	 	 	 	30.5	407	44714	Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=2	28	28	1	28	28	28	28	"657,975"	"11,023"	"284,456"	"8,948"	"206,004"	"725,576"	"247,234"	"48,294"	"281,864"	"513,251"	"2,934"
4331	1	sp|Q9CZW5|TOM70_MOUSE	 	 	 	 	40.4	611	67589	Mitochondrial import receptor subunit TOM70 OS=Mus musculus OX=10090 GN=Tomm70 PE=1 SV=2	28	28	1	28	28	28	28	"426,290"	"8,390"	"263,907"	"3,293"	"198,410"	"537,619"	"228,850"	"22,797"	"338,032"	"346,787"	"10,708"
4600	1	sp|Q9DBH5|LMAN2_MOUSE	 	 	 	 	52.8	358	40429	Vesicular integral-membrane protein VIP36 OS=Mus musculus OX=10090 GN=Lman2 PE=1 SV=2	28	28	1	28	28	28	28	"393,110"	"86,636"	"264,264"	"9,416"	"246,440"	"474,546"	"318,972"	"25,133"	"353,210"	"382,714"	"1,217"
4943	1	sp|Q9QY06|MYO9B_MOUSE	 	 	 	 	14.9	2114	238831	Unconventional myosin-IXb OS=Mus musculus OX=10090 GN=Myo9b PE=1 SV=2	28	28	1	28	28	28	28	"95,346"	662	"76,341"	426	"65,831"	"111,327"	"111,409"	"2,621"	"128,241"	"100,580"	150
5043	1	sp|Q9R1C7|PR40A_MOUSE	 	 	 	 	24	953	108479	Pre-mRNA-processing factor 40 homolog A OS=Mus musculus OX=10090 GN=Prpf40a PE=1 SV=1	28	28	1	28	28	28	28	"177,349"	150	"113,204"	508	"92,433"	"225,083"	"115,646"	"8,705"	"140,319"	"147,807"	566
5105	1	sp|Q9WUP7|UCHL5_MOUSE	 	 	 	 	53.5	329	37616	Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Mus musculus OX=10090 GN=Uchl5 PE=1 SV=2	28	28	1	28	28	28	28	"536,705"	"9,049"	"249,117"	"9,377"	"187,625"	"739,307"	"238,431"	"45,709"	"283,868"	"455,555"	436
5239	1	sp|Q9Z2I9|SUCB1_MOUSE	 	 	 	 	38.4	463	50113	"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Sucla2 PE=1 SV=2"	28	28	1	28	28	28	28	"231,558"	"7,381"	"193,022"	"1,668"	"151,781"	"310,255"	"191,360"	"15,912"	"220,001"	"224,126"	726
5266	1	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	 	 	 	 	12.4	2061	233095	Nucleoporin 205 OS=Mus musculus OX=10090 GN=Nup205 PE=1 SV=1	28	28	1	28	28	28	28	"311,781"	"4,501"	"175,018"	"1,582"	"140,638"	"364,756"	"189,735"	"16,714"	"203,259"	"245,836"	"2,307"
